#  Index into NumPy file "pose_data_ycbv-12-dope.npz".
#  Created at  5:54PM EDT on Sep 11, 2023
#    DATASET:   ycbv
#    OBJECT:    12
#    ESTIMATOR: dope
#  The errors reported in this file have taken discrete and continuous object symmetries into account.
#  Bounding boxes are recorded in pixel coordinates as ((upper-left x, y), (lower-right x, y)) with the origin in the upper-left.
#
#  When a row is marked as a TP, it does not necessarily mean that the bounding boxes overlap.
#  For each ground-truth instance, the prediction best overlapping that instance belongs to that ground-truth.
#  All TPs are in the corresponding *.npz file.
#
#  When a row is marked as a FN, it means that there is a ground-truth but the predictor failed to make a prediction at all.
#  FNs are NOT recorded in the *.npz at all.
#
#  When a row is marked as a FP, it means the predictor hallucinated; there is no corresponding ground-truth instance.
#  FPs are NOT recorded in the *.npz at all.
#
#  Scene  <t>  Frame  <t>  Index  <t>  Error cat.  <t>  Visibility ratio  <t>  Score  <t>  R_err(degrees)  <t>  t_err(meters)  <t>  Gr.Tr.BBox  <t>  Pred.BBox
000049	1568	*	FP	*	0.27620953	*	*	*	198.08998892936688,115.48276954058561,461.5782897042744,271.1650972545996
000051	1076	*	FN	0.781214414282041	*	*	*	332.0,28.0,467.0,323.0	*
000051	1080	*	FN	0.781866881925589	*	*	*	331.0,24.0,466.0,319.0	*
000051	1091	*	FN	0.7724720132134336	*	*	*	318.0,17.0,450.0,312.0	*
000051	1092	*	FN	0.7733655996773365	*	*	*	318.0,15.0,450.0,311.0	*
000051	1110	*	FN	0.7724240988446258	*	*	*	308.0,12.0,442.0,309.0	*
000051	1111	*	FN	0.7616323556203316	*	*	*	308.0,11.0,442.0,308.0	*
000051	1149	*	FN	0.7545232807892533	*	*	*	300.0,4.0,436.0,302.0	*
000051	1150	*	FN	0.7536316306840937	*	*	*	300.0,4.0,436.0,302.0	*
000051	1160	*	FN	0.7465618860510805	*	*	*	299.0,5.0,437.0,303.0	*
000051	1182	*	FN	0.7598632109431246	*	*	*	324.0,9.0,461.0,308.0	*
000051	1220	*	FN	0.7482040229885057	*	*	*	324.0,27.0,462.0,326.0	*
000051	1528	*	FN	0.7235815044278764	*	*	*	316.0,2.0,448.0,306.0	*
000051	1536	*	FN	0.7098658738938053	*	*	*	317.0,0.0,448.0,306.0	*
000051	1545	*	FN	0.7152336095162788	*	*	*	320.0,13.0,451.0,320.0	*
000051	1566	*	FN	0.7196926097701344	*	*	*	327.0,8.0,462.0,317.0	*
000051	1571	*	FN	0.7148153141008358	*	*	*	330.0,10.0,465.0,320.0	*
000051	1584	*	FN	0.722936513223636	*	*	*	332.0,1.0,470.0,313.0	*
000051	1588	*	FN	0.7149668874172186	*	*	*	331.0,-8.0,470.0,305.0	*
000051	1603	*	FN	0.6892087255437401	*	*	*	343.0,-27.0,487.0,291.0	*
000051	1611	*	FN	0.6919524855896309	*	*	*	336.0,-33.0,483.0,286.0	*
000051	1617	*	FN	0.6909810126582279	*	*	*	334.0,-37.0,482.0,283.0	*
000051	1628	*	FN	0.7053453377825348	*	*	*	348.0,-25.0,497.0,296.0	*
000051	1629	*	FN	0.7172715540306588	*	*	*	348.0,-22.0,498.0,299.0	*
000051	1645	*	FN	0.7277519379844961	*	*	*	359.0,-25.0,510.0,298.0	*
000051	1650	*	FN	0.7141318065687814	*	*	*	362.0,-28.0,514.0,296.0	*
000051	1673	*	FN	0.7111904761904762	*	*	*	396.0,-33.0,548.0,296.0	*
000051	1674	*	FN	0.7100472216447388	*	*	*	399.0,-32.0,552.0,297.0	*
000051	1687	*	FN	0.7051039146529863	*	*	*	400.0,-39.0,555.0,294.0	*
000051	1693	*	FN	0.7225868277384133	*	*	*	401.0,-35.0,558.0,298.0	*
000051	1698	*	FN	0.7479298164340726	*	*	*	401.0,-33.0,559.0,301.0	*
000051	1699	*	FN	0.7257294889962116	*	*	*	402.0,-32.0,559.0,301.0	*
000051	1700	*	FN	0.7245962266331513	*	*	*	401.0,-31.0,559.0,303.0	*
000051	1708	*	FN	0.7227590518956403	*	*	*	406.0,-38.0,565.0,298.0	*
000051	1709	*	FN	0.7229630049931911	*	*	*	406.0,-40.0,565.0,297.0	*
000051	1715	*	FN	0.7159694742792538	*	*	*	405.0,-38.0,563.0,300.0	*
000051	1717	*	FN	0.7330053161407081	*	*	*	403.0,-36.0,562.0,301.0	*
000051	1729	*	FN	0.747174703379083	*	*	*	403.0,-23.0,563.0,315.0	*
000051	1927	*	FN	0.6906977300452077	*	*	*	302.0,-73.0,464.0,296.0	*
000052	98	*	FP	*	0.14123061	*	*	*	127.91138940897685,294.7083858471799,338.12691184394015,641.642029705393
000052	121	*	FP	*	0.23989242	*	*	*	87.4824784937212,297.031863343704,260.0711750552063,641.9177944348237
000052	167	*	FP	*	0.29478937	*	*	*	92.83898894144701,247.46358007654004,265.05458432389,537.1737700678108
000052	520	*	FP	*	0.21181011	*	*	*	141.2909953497258,250.87522540503073,355.42975747201524,547.4358680567043
000052	537	*	FP	*	0.31669244	*	*	*	153.31079194628066,260.5081555938414,385.0198107855832,572.0381240265765
000052	886	*	FP	*	0.2692737	*	*	*	208.79534556270946,278.7367226577179,485.81117365136333,599.3633868826358
000054	1	*	FN	0.9812658635832561	*	*	*	118.0,47.0,236.0,328.0	*
000054	22	*	FN	0.9804017041996348	*	*	*	145.0,40.0,259.0,322.0	*
000054	32	*	FN	0.9772171823868108	*	*	*	155.0,60.0,262.0,340.0	*
000054	38	*	FN	0.9753637083663346	*	*	*	145.0,40.0,253.0,319.0	*
000054	43	*	FN	0.9752233620119126	*	*	*	141.0,9.0,249.0,290.0	*
000054	50	*	FN	0.9782590690740434	*	*	*	133.0,8.0,243.0,289.0	*
000054	56	*	FN	0.9769055980169387	*	*	*	122.0,18.0,233.0,299.0	*
000054	63	*	FN	0.9761806812571993	*	*	*	134.0,7.0,245.0,289.0	*
000054	69	*	FN	0.9771346469622332	*	*	*	145.0,-1.0,252.0,283.0	*
000054	81	*	FN	0.976570642431317	*	*	*	188.0,24.0,293.0,307.0	*
000054	86	*	FN	0.9747990169533886	*	*	*	182.0,34.0,287.0,318.0	*
000054	90	*	FN	0.9721785211559162	*	*	*	178.0,24.0,284.0,310.0	*
000054	135	*	FN	0.9658244413126635	*	*	*	192.0,40.0,289.0,298.0	*
000054	202	*	FN	0.9642046743816656	*	*	*	201.0,66.0,292.0,310.0	*
000054	390	*	FN	0.9564324934571766	*	*	*	193.0,58.0,288.0,316.0	*
000054	479	*	FN	0.957202784719743	*	*	*	213.0,6.0,314.0,286.0	*
000054	514	*	FN	0.9371751886001677	*	*	*	229.0,-13.0,332.0,279.0	*
000054	520	*	FN	0.9455314209915436	*	*	*	232.0,-11.0,336.0,282.0	*
000054	524	*	FN	0.9503146464854193	*	*	*	227.0,-12.0,332.0,282.0	*
000054	530	*	FN	0.9554150520089741	*	*	*	221.0,-7.0,326.0,288.0	*
000054	537	*	FN	0.9595293927387402	*	*	*	221.0,8.0,327.0,305.0	*
000054	543	*	FN	0.9545946813204444	*	*	*	224.0,15.0,330.0,313.0	*
000054	560	*	FN	0.963270608613495	*	*	*	229.0,18.0,336.0,319.0	*
000054	561	*	FN	0.9624597502552423	*	*	*	228.0,19.0,336.0,320.0	*
000054	568	*	FN	0.9641540908561896	*	*	*	216.0,18.0,324.0,320.0	*
000054	577	*	FN	0.9618744731397042	*	*	*	208.0,19.0,316.0,322.0	*
000054	583	*	FN	0.9624757632209253	*	*	*	204.0,19.0,314.0,323.0	*
000054	588	*	FN	0.9632645332323424	*	*	*	205.0,22.0,314.0,326.0	*
000054	589	*	FN	0.9609578935421632	*	*	*	205.0,23.0,314.0,328.0	*
000054	595	*	FN	0.9638595038211045	*	*	*	205.0,28.0,315.0,332.0	*
000054	598	*	FN	0.9591184324344654	*	*	*	203.0,30.0,314.0,335.0	*
000054	604	*	FN	0.9621490078622239	*	*	*	200.0,35.0,310.0,340.0	*
000054	681	*	FN	0.9647158173006315	*	*	*	144.0,42.0,257.0,344.0	*
000054	741	*	FN	0.9696558303368313	*	*	*	151.0,56.0,263.0,356.0	*
000054	866	*	FN	0.9755918247316571	*	*	*	179.0,67.0,291.0,364.0	*
000054	1012	*	FN	0.9816627651273321	*	*	*	202.0,66.0,314.0,368.0	*
000054	1024	*	FN	0.981516037038341	*	*	*	238.0,61.0,351.0,365.0	*
000054	1025	*	FN	0.9827361907105938	*	*	*	241.0,63.0,354.0,366.0	*
000054	1028	*	FN	0.9857623790152896	*	*	*	246.0,69.0,359.0,373.0	*
000054	1029	*	FN	0.985013480864176	*	*	*	246.0,70.0,359.0,374.0	*
000054	1032	*	FN	0.9838114468736945	*	*	*	247.0,72.0,361.0,377.0	*
000054	1033	*	FN	0.9851607298001738	*	*	*	247.0,71.0,361.0,376.0	*
000054	1039	*	FN	0.9832138425479112	*	*	*	237.0,60.0,352.0,367.0	*
000054	1042	*	FN	0.9867157655642358	*	*	*	230.0,57.0,344.0,363.0	*
000054	1063	*	FN	0.9854646191730223	*	*	*	197.0,43.0,311.0,349.0	*
000054	1068	*	FN	0.9884144887041265	*	*	*	193.0,37.0,307.0,343.0	*
000054	1080	*	FN	0.9888824669363887	*	*	*	185.0,30.0,300.0,336.0	*
000054	1083	*	FN	0.990035708212889	*	*	*	185.0,29.0,299.0,335.0	*
000054	1089	*	FN	0.9867910396949683	*	*	*	192.0,28.0,306.0,334.0	*
000054	1096	*	FN	0.9874125874125874	*	*	*	201.0,33.0,314.0,339.0	*
000054	1106	*	FN	0.9909265878471267	*	*	*	205.0,52.0,318.0,357.0	*
000054	1110	*	FN	0.991995583770356	*	*	*	216.0,70.0,330.0,374.0	*
000054	1111	*	FN	0.9911920140927775	*	*	*	219.0,73.0,332.0,376.0	*
000054	1134	*	FN	0.9902552541633336	*	*	*	134.0,49.0,247.0,343.0	*
000054	1178	*	FN	0.9917839420808591	*	*	*	131.0,75.0,239.0,352.0	*
000054	1355	*	FN	0.9944631500187056	*	*	*	163.0,86.0,275.0,377.0	*
000054	1531	*	FN	0.996638364234968	*	*	*	175.0,88.0,292.0,391.0	*
000054	1539	*	FN	0.9951300383379961	*	*	*	175.0,90.0,293.0,395.0	*
000054	1543	*	FN	0.9952882483370288	*	*	*	184.0,92.0,302.0,396.0	*
000054	1547	*	FN	0.9977113530758027	*	*	*	190.0,100.0,308.0,404.0	*
000054	1550	*	FN	0.9975022549087629	*	*	*	194.0,102.0,311.0,406.0	*
000054	1557	*	FN	0.9982045438850908	*	*	*	194.0,98.0,311.0,403.0	*
000054	1559	*	FN	0.9980022732752385	*	*	*	194.0,95.0,311.0,400.0	*
000054	1568	*	FN	0.9962001696352841	*	*	*	184.0,92.0,302.0,400.0	*
000054	1573	*	FN	0.997717661274082	*	*	*	173.0,90.0,290.0,399.0	*
000054	1580	*	FN	0.9990070499453877	*	*	*	162.0,87.0,280.0,398.0	*
000054	1585	*	FN	0.99780241406455	*	*	*	158.0,88.0,276.0,400.0	*
000054	1595	*	FN	0.9982331577397506	*	*	*	171.0,75.0,288.0,388.0	*
000054	1597	*	FN	0.9982003206701351	*	*	*	174.0,73.0,291.0,386.0	*
000054	1605	*	FN	0.9983226443019241	*	*	*	188.0,70.0,306.0,382.0	*
000054	1613	*	FN	0.998649494383873	*	*	*	194.0,75.0,312.0,387.0	*
000054	1619	*	FN	0.9994398312903651	*	*	*	198.0,82.0,315.0,394.0	*
000054	1625	*	FN	0.9990095414176764	*	*	*	206.0,84.0,323.0,396.0	*
000054	1663	*	FN	0.99938570966699	*	*	*	202.0,64.0,321.0,379.0	*
000054	1844	*	FN	1.0	*	*	*	204.0,46.0,329.0,378.0	*
000055	22	*	FN	0.801401696790852	*	*	*	391.0,48.0,469.0,299.0	*
000055	42	*	FN	0.8223431265868698	*	*	*	416.0,56.0,495.0,308.0	*
000055	49	*	FN	0.7981478801909998	*	*	*	421.0,49.0,503.0,301.0	*
000055	62	*	FN	0.7762687634024303	*	*	*	416.0,28.0,502.0,281.0	*
000055	89	*	FN	0.7850390770375884	*	*	*	380.0,45.0,460.0,293.0	*
000055	100	*	FN	0.7680760942260534	*	*	*	369.0,51.0,450.0,298.0	*
000055	128	*	FN	0.7947112551561579	*	*	*	295.0,30.0,364.0,280.0	*
000055	205	*	FN	0.7701583611797181	*	*	*	326.0,35.0,400.0,286.0	*
000055	360	*	FN	0.745494436608682	*	*	*	370.0,51.0,444.0,288.0	*
000055	454	*	FN	0.7497622067216233	*	*	*	389.0,85.0,462.0,315.0	*
000055	512	*	FN	0.7388843977364592	*	*	*	361.0,74.0,431.0,302.0	*
000055	513	*	FN	0.7318787878787879	*	*	*	362.0,74.0,433.0,301.0	*
000055	526	*	FN	0.7357550429960621	*	*	*	362.0,71.0,433.0,298.0	*
000055	530	*	FN	0.7218915875824352	*	*	*	356.0,69.0,429.0,297.0	*
000055	546	*	FN	0.7139626907857547	*	*	*	333.0,63.0,404.0,290.0	*
000055	562	*	FN	0.7271850899742931	*	*	*	340.0,69.0,412.0,296.0	*
000055	563	*	FN	0.7175743964065132	*	*	*	343.0,67.0,416.0,294.0	*
000055	588	*	FN	0.735994170984456	*	*	*	316.0,80.0,389.0,305.0	*
000055	598	*	FN	0.7216235923195333	*	*	*	322.0,75.0,395.0,300.0	*
000055	603	*	FN	0.7151775579698395	*	*	*	323.0,76.0,396.0,301.0	*
000055	610	*	FN	0.7117727749536028	*	*	*	326.0,75.0,400.0,300.0	*
000055	612	*	FN	0.7149540248427165	*	*	*	327.0,74.0,401.0,300.0	*
000055	618	*	FN	0.7222088256571015	*	*	*	327.0,82.0,401.0,307.0	*
000055	621	*	FN	0.7349058122685558	*	*	*	322.0,88.0,395.0,313.0	*
000055	622	*	FN	0.7240547063555913	*	*	*	322.0,89.0,395.0,313.0	*
000055	638	*	FN	0.718322331347609	*	*	*	306.0,90.0,380.0,314.0	*
000055	641	*	FN	0.7141821112006447	*	*	*	303.0,90.0,377.0,314.0	*
000055	649	*	FN	0.725521798694496	*	*	*	303.0,93.0,378.0,317.0	*
000055	654	*	FN	0.7234197142165173	*	*	*	304.0,97.0,379.0,321.0	*
000055	663	*	FN	0.7082162075335314	*	*	*	314.0,95.0,391.0,319.0	*
000055	793	*	FN	0.7075384615384616	*	*	*	377.0,97.0,459.0,322.0	*
000055	920	*	FN	0.6984755108660395	*	*	*	376.0,67.0,469.0,313.0	*
000055	1025	*	FN	0.6988414432307183	*	*	*	323.0,58.0,411.0,298.0	*
000055	1038	*	FN	0.6971274212676242	*	*	*	331.0,54.0,419.0,294.0	*
000055	1040	*	FN	0.6976284584980237	*	*	*	334.0,54.0,422.0,294.0	*
000055	1041	*	FN	0.7004805476927128	*	*	*	336.0,54.0,423.0,294.0	*
000055	1042	*	FN	0.7001250575923122	*	*	*	336.0,54.0,424.0,295.0	*
000055	1044	*	FN	0.7032041581683005	*	*	*	337.0,55.0,425.0,296.0	*
000055	1046	*	FN	0.6991394600275899	*	*	*	337.0,57.0,425.0,297.0	*
000055	1048	*	FN	0.6959259988191301	*	*	*	337.0,58.0,425.0,299.0	*
000055	1049	*	FN	0.6991295241835198	*	*	*	337.0,58.0,426.0,299.0	*
000055	1053	*	FN	0.6999542812357129	*	*	*	336.0,59.0,425.0,299.0	*
000055	1055	*	FN	0.6983028720626632	*	*	*	337.0,58.0,425.0,298.0	*
000055	1064	*	FN	0.6976849750340445	*	*	*	340.0,53.0,429.0,294.0	*
000055	1068	*	FN	0.6995530219602254	*	*	*	339.0,52.0,429.0,294.0	*
000055	1088	*	FN	0.7005891111542695	*	*	*	336.0,49.0,423.0,291.0	*
000055	1100	*	FN	0.6992495795057575	*	*	*	330.0,45.0,418.0,287.0	*
000055	1103	*	FN	0.699896560641324	*	*	*	330.0,45.0,418.0,286.0	*
000055	1115	*	FN	0.7046772323154232	*	*	*	327.0,39.0,414.0,280.0	*
000055	1120	*	FN	0.7022508038585209	*	*	*	326.0,38.0,412.0,280.0	*
000055	1132	*	FN	0.6915023444023379	*	*	*	321.0,40.0,407.0,281.0	*
000055	1136	*	FN	0.6990048154093098	*	*	*	321.0,38.0,407.0,279.0	*
000055	1147	*	FN	0.6936885141177974	*	*	*	315.0,33.0,400.0,275.0	*
000055	1151	*	FN	0.688641425389755	*	*	*	313.0,31.0,399.0,273.0	*
000055	1161	*	FN	0.6872508699778551	*	*	*	308.0,32.0,393.0,275.0	*
000055	1164	*	FN	0.6885837235792938	*	*	*	308.0,34.0,394.0,277.0	*
000055	1176	*	FN	0.6885516540732745	*	*	*	305.0,32.0,389.0,275.0	*
000055	1177	*	FN	0.6907844630616908	*	*	*	305.0,33.0,390.0,275.0	*
000055	1189	*	FN	0.6914583068917375	*	*	*	298.0,32.0,382.0,274.0	*
000055	1347	*	FN	0.7104290822407628	*	*	*	281.0,30.0,372.0,276.0	*
000055	1520	*	FN	0.7243075481641975	*	*	*	281.0,21.0,370.0,266.0	*
000055	1543	*	FN	0.7185288316510036	*	*	*	253.0,37.0,342.0,283.0	*
000055	1563	*	FN	0.7242638534662648	*	*	*	255.0,34.0,344.0,280.0	*
000055	1567	*	FN	0.7202063528866218	*	*	*	253.0,36.0,343.0,281.0	*
000055	1585	*	FN	0.7227860581105376	*	*	*	261.0,32.0,350.0,277.0	*
000055	1592	*	FN	0.7130789397028838	*	*	*	268.0,29.0,357.0,274.0	*
000055	1603	*	FN	0.7149562870386669	*	*	*	282.0,26.0,370.0,270.0	*
000055	1604	*	FN	0.7174919425725168	*	*	*	284.0,25.0,373.0,270.0	*
000055	1609	*	FN	0.725583864118896	*	*	*	294.0,25.0,382.0,268.0	*
000055	1612	*	FN	0.7193531251844419	*	*	*	297.0,28.0,385.0,271.0	*
000055	1625	*	FN	0.7176202176202177	*	*	*	285.0,34.0,374.0,279.0	*
000055	1632	*	FN	0.7169126259077068	*	*	*	288.0,35.0,377.0,279.0	*
000055	1643	*	FN	0.7110539545215409	*	*	*	287.0,40.0,376.0,284.0	*
000055	1666	*	FN	0.7130333138515488	*	*	*	293.0,53.0,383.0,297.0	*
000055	1717	*	FN	0.6991130185979971	*	*	*	287.0,60.0,379.0,306.0	*
000057	1	*	FN	0.9904527410682881	*	*	*	422.0,41.0,561.0,287.0	*
000057	24	*	FN	0.9929773152124488	*	*	*	422.0,46.0,559.0,291.0	*
000057	38	*	FN	0.990711602882956	*	*	*	423.0,51.0,558.0,295.0	*
000057	49	*	FN	0.989272030651341	*	*	*	412.0,62.0,547.0,306.0	*
000057	61	*	FN	0.9939663547578872	*	*	*	414.0,70.0,548.0,314.0	*
000057	74	*	FN	0.9948924868481537	*	*	*	412.0,82.0,547.0,326.0	*
000057	81	*	FN	0.9960558252427184	*	*	*	403.0,62.0,536.0,308.0	*
000057	88	*	FN	0.9953842252092315	*	*	*	392.0,54.0,521.0,300.0	*
000057	119	*	FN	0.9948124501197126	*	*	*	391.0,48.0,520.0,297.0	*
000057	246	*	FN	0.995684229455134	*	*	*	398.0,19.0,536.0,284.0	*
000057	483	*	FN	0.9962795535464256	*	*	*	414.0,78.0,558.0,361.0	*
000057	518	*	FN	0.9974445667557792	*	*	*	399.0,84.0,541.0,371.0	*
000057	526	*	FN	0.9968742674064234	*	*	*	391.0,86.0,532.0,373.0	*
000057	528	*	FN	0.9971111805121798	*	*	*	389.0,87.0,530.0,375.0	*
000057	537	*	FN	0.9982236638863144	*	*	*	387.0,81.0,528.0,371.0	*
000057	541	*	FN	0.9985784539726449	*	*	*	391.0,76.0,532.0,367.0	*
000057	553	*	FN	0.9982155061128407	*	*	*	396.0,61.0,537.0,354.0	*
000057	554	*	FN	0.9981037621359223	*	*	*	396.0,60.0,536.0,354.0	*
000057	565	*	FN	0.9987312012538717	*	*	*	393.0,59.0,535.0,355.0	*
000057	574	*	FN	0.9978838295388208	*	*	*	399.0,53.0,544.0,352.0	*
000057	575	*	FN	0.9978146853146853	*	*	*	400.0,52.0,545.0,351.0	*
000057	584	*	FN	0.9981406657846748	*	*	*	398.0,54.0,546.0,355.0	*
000057	592	*	FN	0.997542735042735	*	*	*	395.0,70.0,544.0,371.0	*
000057	597	*	FN	0.9980890367329606	*	*	*	397.0,70.0,547.0,372.0	*
000057	606	*	FN	0.9980159420794319	*	*	*	399.0,64.0,549.0,368.0	*
000057	610	*	FN	0.9974612323315494	*	*	*	404.0,58.0,556.0,365.0	*
000057	613	*	FN	0.9978934493068768	*	*	*	404.0,59.0,559.0,367.0	*
000057	621	*	FN	0.9984050506728692	*	*	*	409.0,61.0,567.0,372.0	*
000057	790	*	FN	0.9664499415858181	*	*	*	475.0,47.0,656.0,404.0	*
000057	844	*	FN	0.9991609638427856	*	*	*	420.0,69.0,587.0,427.0	*
000057	978	*	FN	0.973743626170121	*	*	*	484.0,43.0,653.0,413.0	*
000057	1026	*	FN	0.9994364321028768	*	*	*	457.0,54.0,611.0,428.0	*
000057	1028	*	FN	0.9991315675206253	*	*	*	457.0,53.0,611.0,427.0	*
000057	1035	*	FN	0.9993617890329828	*	*	*	446.0,46.0,595.0,422.0	*
000057	1040	*	FN	0.9995399008230663	*	*	*	440.0,40.0,587.0,418.0	*
000057	1046	*	FN	0.9995953260154787	*	*	*	442.0,36.0,589.0,416.0	*
000057	1054	*	FN	0.9992811105602379	*	*	*	449.0,34.0,598.0,418.0	*
000057	1057	*	FN	0.9996061635405897	*	*	*	449.0,31.0,598.0,417.0	*
000057	1066	*	FN	0.9992957575463222	*	*	*	473.0,33.0,625.0,420.0	*
000057	1071	*	FN	0.9994139480367259	*	*	*	477.0,40.0,631.0,426.0	*
000057	1073	*	FN	0.9992382918079512	*	*	*	476.0,46.0,628.0,431.0	*
000057	1076	*	FN	0.9988327331429281	*	*	*	475.0,53.0,626.0,436.0	*
000057	1078	*	FN	0.9991997599279784	*	*	*	472.0,56.0,621.0,439.0	*
000057	1081	*	FN	0.9987092528851994	*	*	*	463.0,61.0,610.0,443.0	*
000057	1082	*	FN	0.9992893581381184	*	*	*	460.0,61.0,607.0,443.0	*
000057	1083	*	FN	0.9993130994479354	*	*	*	457.0,61.0,603.0,443.0	*
000057	1086	*	FN	0.9991278696934719	*	*	*	448.0,62.0,592.0,444.0	*
000057	1087	*	FN	0.9989968103714374	*	*	*	445.0,63.0,589.0,444.0	*
000057	1092	*	FN	0.9995062883276167	*	*	*	442.0,63.0,583.0,444.0	*
000057	1093	*	FN	0.999635634906176	*	*	*	442.0,64.0,583.0,445.0	*
000057	1099	*	FN	0.9995271494995666	*	*	*	446.0,72.0,586.0,452.0	*
000057	1101	*	FN	0.9994734625105307	*	*	*	450.0,74.0,589.0,454.0	*
000057	1108	*	FN	0.9992320322016842	*	*	*	454.0,84.0,594.0,463.0	*
000057	1116	*	FN	0.9995495734195327	*	*	*	453.0,87.0,593.0,467.0	*
000057	1118	*	FN	0.9990483994607597	*	*	*	453.0,86.0,594.0,466.0	*
000057	1159	*	FN	0.9875140638292034	*	*	*	453.0,107.0,590.0,487.0	*
000057	1290	*	FN	0.9989482224960182	*	*	*	406.0,81.0,528.0,463.0	*
000057	1440	*	FN	0.9958837470375452	*	*	*	359.0,54.0,465.0,439.0	*
000057	1527	*	FN	0.996805500623688	*	*	*	381.0,100.0,493.0,480.0	*
000057	1538	*	FN	0.9994912921180202	*	*	*	374.0,87.0,483.0,468.0	*
000057	1539	*	FN	0.9993423805822921	*	*	*	373.0,88.0,482.0,469.0	*
000057	1549	*	FN	0.9998201061373789	*	*	*	375.0,85.0,484.0,465.0	*
